epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,5260.85,1.1512,0.49083,0.7375,0.96671,0.97599,0.99109,0.71873,0.72476,0.45982,0.66093,0.0008054,0.0008054,0.0008054
183,5289.11,1.1549,0.47424,0.7202,0.97546,0.96639,0.9928,0.71777,0.73556,0.40833,0.65997,0.0007988,0.0007988,0.0007988
184,5317.49,1.17723,0.48638,0.73156,0.95115,0.98178,0.98987,0.71547,0.71926,0.46468,0.66053,0.0007922,0.0007922,0.0007922
185,5345.81,1.1934,0.48426,0.73917,0.96584,0.95045,0.98297,0.71243,0.71712,0.45469,0.65938,0.0007856,0.0007856,0.0007856
186,5374.62,1.12523,0.46546,0.72883,0.98426,0.94958,0.98969,0.72487,0.71639,0.46149,0.66065,0.000779,0.000779,0.000779
187,5403.41,1.15204,0.46513,0.71673,0.96075,0.95798,0.9885,0.69655,0.73391,0.50013,0.66223,0.0007724,0.0007724,0.0007724
188,5431.99,1.12185,0.45371,0.71688,0.98049,0.98319,0.9917,0.72075,0.68419,0.51075,0.65864,0.0007658,0.0007658,0.0007658
189,5460.93,1.22048,0.50253,0.7491,0.96726,0.96639,0.99012,0.71212,0.7229,0.44851,0.66123,0.0007592,0.0007592,0.0007592
190,5489.39,1.15438,0.48375,0.7115,0.95061,0.97043,0.98675,0.70723,0.7287,0.49921,0.66041,0.0007526,0.0007526,0.0007526
191,5517.45,1.07673,0.46889,0.71938,0.98199,0.96639,0.99212,0.71096,0.72051,0.3978,0.65873,0.000746,0.000746,0.000746
192,5545.54,1.12386,0.46977,0.71286,0.97397,0.97479,0.99085,0.70532,0.72096,0.41201,0.65697,0.0007394,0.0007394,0.0007394
193,5573.91,1.15858,0.47721,0.73106,0.96959,0.96639,0.99039,0.70427,0.76746,0.39571,0.65996,0.0007328,0.0007328,0.0007328
194,5602.45,1.13309,0.48422,0.71791,0.98367,0.94118,0.98805,0.70712,0.72518,0.46971,0.66034,0.0007262,0.0007262,0.0007262
195,5631.41,1.15242,0.47597,0.72053,0.97393,0.96639,0.98827,0.69533,0.76313,0.50306,0.66162,0.0007196,0.0007196,0.0007196
196,5660.59,1.20747,0.48383,0.73255,0.97467,0.97479,0.98889,0.7139,0.73387,0.52434,0.66266,0.000713,0.000713,0.000713
197,5689.16,1.174,0.48939,0.73506,0.95334,0.95798,0.98764,0.71056,0.71945,0.46683,0.66167,0.0007064,0.0007064,0.0007064
198,5717.89,1.1607,0.49268,0.74325,0.97449,0.96286,0.98998,0.70381,0.72998,0.47539,0.66024,0.0006998,0.0006998,0.0006998
199,5746.82,1.14428,0.47209,0.73228,0.95056,0.96937,0.98853,0.70321,0.73945,0.43451,0.66082,0.0006932,0.0006932,0.0006932
200,5775.34,1.16192,0.48061,0.74315,0.97479,0.97466,0.99235,0.71436,0.72758,0.37593,0.66033,0.0006866,0.0006866,0.0006866
201,5803.8,1.1497,0.48035,0.72363,0.99126,0.95319,0.99158,0.70161,0.74477,0.4244,0.66109,0.00068,0.00068,0.00068
202,5832.23,1.15468,0.472,0.71439,0.98729,0.94958,0.99,0.70258,0.74333,0.46983,0.65969,0.0006734,0.0006734,0.0006734
203,5860.99,1.11833,0.47065,0.7248,0.98275,0.95725,0.99023,0.71476,0.71565,0.47373,0.65838,0.0006668,0.0006668,0.0006668
204,5889.63,1.14726,0.48459,0.73026,0.98287,0.96425,0.99256,0.72041,0.70829,0.41058,0.65953,0.0006602,0.0006602,0.0006602
205,5918.53,1.16416,0.45744,0.73858,0.98288,0.9649,0.99264,0.73035,0.70475,0.40059,0.65825,0.0006536,0.0006536,0.0006536
206,5947.13,1.13096,0.46468,0.7115,0.97552,0.95798,0.99188,0.72261,0.70479,0.40226,0.65734,0.000647,0.000647,0.000647
207,5976.02,1.13362,0.46652,0.71818,0.96308,0.97479,0.99071,0.71425,0.70687,0.41093,0.65785,0.0006404,0.0006404,0.0006404
208,6004.58,1.14224,0.46207,0.71733,0.95818,0.96277,0.9911,0.71464,0.70931,0.42483,0.65663,0.0006338,0.0006338,0.0006338
209,6033.14,1.16711,0.47959,0.72888,0.95904,0.97479,0.99024,0.70375,0.73671,0.42417,0.65881,0.0006272,0.0006272,0.0006272
210,6061.88,1.14553,0.47482,0.7153,0.97032,0.98319,0.99232,0.71549,0.70385,0.37163,0.658,0.0006206,0.0006206,0.0006206
211,6090.55,1.12273,0.45416,0.71156,0.96414,0.98319,0.99066,0.70785,0.73198,0.39477,0.65983,0.000614,0.000614,0.000614
212,6119.21,1.12782,0.46687,0.72577,0.95882,0.97839,0.9897,0.71914,0.73183,0.37556,0.66196,0.0006074,0.0006074,0.0006074
213,6147.71,1.10881,0.46121,0.71929,0.95845,0.96913,0.99047,0.71673,0.72512,0.36557,0.65952,0.0006008,0.0006008,0.0006008
214,6175.96,1.11797,0.45296,0.70668,0.9702,0.98319,0.99197,0.70931,0.73391,0.37287,0.66089,0.0005942,0.0005942,0.0005942
215,6205,1.1539,0.46731,0.73942,0.96066,0.96639,0.9916,0.71853,0.72139,0.35135,0.65862,0.0005876,0.0005876,0.0005876
216,6233.69,1.19043,0.48387,0.74767,0.96596,0.95386,0.98984,0.71029,0.71074,0.3582,0.65818,0.000581,0.000581,0.000581
217,6262.1,1.09433,0.45563,0.71462,0.97484,0.97666,0.99204,0.71585,0.72825,0.40848,0.65688,0.0005744,0.0005744,0.0005744
218,6290.31,1.05359,0.44074,0.69708,0.98269,0.9544,0.99132,0.71396,0.7205,0.39246,0.65627,0.0005678,0.0005678,0.0005678
219,6319.19,1.17195,0.46697,0.72837,0.98295,0.96867,0.9925,0.72096,0.72495,0.38948,0.65783,0.0005612,0.0005612,0.0005612
220,6347.78,1.12102,0.45826,0.72009,0.98115,0.96639,0.9927,0.72173,0.7267,0.37577,0.65902,0.0005546,0.0005546,0.0005546
221,6376.51,1.12473,0.45639,0.72116,0.98304,0.97405,0.99214,0.71755,0.71443,0.38415,0.65782,0.000548,0.000548,0.000548
222,6405.38,1.11406,0.46608,0.71046,0.97747,0.96639,0.99179,0.70987,0.71418,0.38731,0.65872,0.0005414,0.0005414,0.0005414
223,6434.43,1.09501,0.45842,0.71509,0.97476,0.97372,0.99193,0.71481,0.70663,0.41167,0.65663,0.0005348,0.0005348,0.0005348
224,6463.68,1.14472,0.46829,0.73211,0.96691,0.98218,0.99218,0.716,0.69006,0.39779,0.65648,0.0005282,0.0005282,0.0005282
225,6492.63,1.11811,0.45745,0.73481,0.97484,0.97663,0.99202,0.73066,0.68442,0.40238,0.65867,0.0005216,0.0005216,0.0005216
226,6521.81,1.15021,0.46228,0.72748,0.99106,0.98319,0.99284,0.71963,0.71074,0.35522,0.65816,0.000515,0.000515,0.000515
227,6551.24,1.1236,0.47662,0.74682,0.97997,0.97479,0.99207,0.71547,0.73671,0.37137,0.65963,0.0005084,0.0005084,0.0005084
228,6580.26,1.10983,0.46145,0.73363,0.98307,0.97604,0.99252,0.72862,0.69762,0.36098,0.65813,0.0005018,0.0005018,0.0005018
229,6609.36,1.147,0.46489,0.72897,0.99149,0.9788,0.99264,0.71839,0.69649,0.38582,0.65821,0.0004952,0.0004952,0.0004952
230,6638.25,1.11084,0.4616,0.73592,0.98006,0.97479,0.99252,0.72184,0.70301,0.3923,0.65969,0.0004886,0.0004886,0.0004886
231,6667.02,1.13145,0.45871,0.72677,0.98303,0.97373,0.99161,0.71715,0.70326,0.44462,0.6604,0.000482,0.000482,0.000482
232,6696.07,1.10492,0.44306,0.72661,0.97241,0.97479,0.99152,0.71827,0.71258,0.444,0.66199,0.0004754,0.0004754,0.0004754
233,6725.17,1.11374,0.45589,0.71503,0.98819,0.97479,0.99204,0.72014,0.69271,0.45388,0.65933,0.0004688,0.0004688,0.0004688
234,6754.02,1.0857,0.47147,0.70491,0.99143,0.97164,0.99124,0.72208,0.6816,0.48577,0.65785,0.0004622,0.0004622,0.0004622
235,6782.8,1.07734,0.43275,0.69678,0.98265,0.96639,0.98948,0.72008,0.70282,0.47412,0.65765,0.0004556,0.0004556,0.0004556
236,6811.74,1.12445,0.4614,0.71509,0.96652,0.97479,0.99121,0.71264,0.70422,0.44167,0.65848,0.000449,0.000449,0.000449
237,6840.88,1.11729,0.44429,0.72098,0.97182,0.98319,0.99047,0.71165,0.71762,0.39595,0.65902,0.0004424,0.0004424,0.0004424
238,6869.96,1.09949,0.44469,0.72288,0.9777,0.97479,0.99153,0.72033,0.6958,0.4006,0.65796,0.0004358,0.0004358,0.0004358
239,6899.06,1.10513,0.46007,0.72584,0.96607,0.97479,0.99031,0.72229,0.68206,0.42438,0.65769,0.0004292,0.0004292,0.0004292
240,6927.95,1.11672,0.444,0.71232,0.982,0.97479,0.99183,0.7195,0.6776,0.41713,0.65766,0.0004226,0.0004226,0.0004226
241,6956.75,1.09203,0.45441,0.72628,0.98301,0.97223,0.9933,0.71457,0.68535,0.3947,0.65898,0.000416,0.000416,0.000416
242,6986.03,1.13883,0.46129,0.73253,0.98118,0.98319,0.99278,0.72741,0.6948,0.40476,0.65938,0.0004094,0.0004094,0.0004094
243,7015.37,1.08953,0.45104,0.70376,0.97818,0.97479,0.99235,0.73482,0.68012,0.40175,0.65822,0.0004028,0.0004028,0.0004028
244,7044.54,1.09972,0.4488,0.72787,0.98313,0.97959,0.99356,0.72982,0.70808,0.38913,0.65867,0.0003962,0.0003962,0.0003962
245,7073.78,1.11633,0.44318,0.71557,0.99143,0.97177,0.99251,0.72617,0.70866,0.38022,0.65903,0.0003896,0.0003896,0.0003896
246,7103.05,1.10091,0.44629,0.72152,0.97597,0.98319,0.99357,0.72528,0.69226,0.39839,0.65797,0.000383,0.000383,0.000383
247,7132.36,1.11791,0.44992,0.72912,0.9915,0.97988,0.99349,0.72384,0.68377,0.4058,0.6575,0.0003764,0.0003764,0.0003764
248,7161.39,1.05931,0.43757,0.70081,0.9749,0.97934,0.99286,0.72498,0.67914,0.3919,0.65733,0.0003698,0.0003698,0.0003698
249,7190.5,1.13937,0.45645,0.71284,0.97477,0.974,0.99264,0.73335,0.6682,0.39189,0.65691,0.0003632,0.0003632,0.0003632
250,7219.53,1.08144,0.43619,0.72205,0.98742,0.98319,0.99349,0.73306,0.67343,0.40768,0.6578,0.0003566,0.0003566,0.0003566
251,7249.01,1.08746,0.44984,0.74047,0.98866,0.98319,0.99357,0.73395,0.6639,0.3963,0.65632,0.00035,0.00035,0.00035
252,7277.92,1.08963,0.45076,0.72849,0.98314,0.98008,0.99263,0.73058,0.67463,0.38619,0.65699,0.0003434,0.0003434,0.0003434
253,7306.89,1.03933,0.4396,0.71175,0.97303,0.97479,0.99199,0.73281,0.69927,0.40313,0.659,0.0003368,0.0003368,0.0003368
254,7335.69,1.08229,0.44383,0.72836,0.9687,0.97479,0.99196,0.72233,0.69285,0.41926,0.65793,0.0003302,0.0003302,0.0003302
255,7364.82,1.06481,0.4374,0.70085,0.97148,0.97479,0.99166,0.73164,0.67968,0.39143,0.6569,0.0003236,0.0003236,0.0003236
256,7394.1,1.03643,0.43316,0.71314,0.98313,0.97952,0.99239,0.73756,0.67619,0.40686,0.65677,0.000317,0.000317,0.000317
257,7423.13,1.06011,0.42365,0.70295,0.99123,0.96639,0.99204,0.72862,0.69412,0.40926,0.65726,0.0003104,0.0003104,0.0003104
258,7452.22,1.0743,0.43804,0.72734,0.98289,0.96545,0.99147,0.72923,0.67847,0.40358,0.65711,0.0003038,0.0003038,0.0003038
259,7481.19,1.06066,0.43516,0.71255,0.98313,0.97944,0.99329,0.73322,0.6879,0.38842,0.65879,0.0002972,0.0002972,0.0002972
260,7510.34,1.1149,0.46176,0.72879,0.97323,0.97479,0.99195,0.72953,0.6943,0.40489,0.65884,0.0002906,0.0002906,0.0002906
261,7539.31,1.07685,0.45544,0.71495,0.97407,0.97479,0.99216,0.73637,0.6928,0.39765,0.65825,0.000284,0.000284,0.000284
262,7568.34,1.04521,0.43598,0.70877,0.97882,0.97479,0.99331,0.73583,0.68551,0.39762,0.65789,0.0002774,0.0002774,0.0002774
263,7597.45,1.11589,0.44881,0.73239,0.97663,0.97479,0.9926,0.73272,0.69712,0.39516,0.65922,0.0002708,0.0002708,0.0002708
264,7626.41,1.09142,0.44736,0.71282,0.98308,0.97654,0.99347,0.73225,0.70255,0.41163,0.66003,0.0002642,0.0002642,0.0002642
265,7655.65,1.10732,0.45304,0.71541,0.9915,0.97978,0.99348,0.73902,0.70308,0.4202,0.65985,0.0002576,0.0002576,0.0002576
266,7684.36,1.07397,0.42129,0.7187,0.9874,0.97479,0.99331,0.74186,0.69559,0.41588,0.65838,0.000251,0.000251,0.000251
267,7713.59,1.14455,0.45457,0.73472,0.99151,0.98127,0.99366,0.74049,0.69855,0.40796,0.65857,0.0002444,0.0002444,0.0002444
268,7742.53,1.04383,0.42201,0.7134,0.99152,0.98282,0.99374,0.73359,0.70203,0.40766,0.65852,0.0002378,0.0002378,0.0002378
269,7771.7,1.07072,0.44445,0.71835,0.99151,0.9817,0.99374,0.72778,0.69995,0.40259,0.65955,0.0002312,0.0002312,0.0002312
270,7800.95,1.06374,0.44144,0.7145,0.99149,0.97925,0.99357,0.72674,0.68713,0.40688,0.65855,0.0002246,0.0002246,0.0002246
271,7830.16,1.09095,0.44348,0.72673,0.97839,0.97479,0.99307,0.72765,0.70149,0.42015,0.65971,0.000218,0.000218,0.000218
272,7858.91,1.03656,0.42066,0.69605,0.97959,0.97479,0.99244,0.72802,0.69035,0.4149,0.65839,0.0002114,0.0002114,0.0002114
273,7887.9,1.03239,0.42301,0.70143,0.97128,0.97479,0.99102,0.72542,0.67962,0.41926,0.65721,0.0002048,0.0002048,0.0002048
274,7916.4,1.08083,0.45608,0.70717,0.97984,0.97479,0.99246,0.72936,0.67469,0.4302,0.65681,0.0001982,0.0001982,0.0001982
275,7945.3,1.12795,0.46366,0.72937,0.9903,0.97479,0.99232,0.73279,0.68063,0.42778,0.65663,0.0001916,0.0001916,0.0001916
276,7974.68,1.07816,0.43793,0.72551,0.98823,0.97479,0.99323,0.73129,0.67274,0.42429,0.65652,0.000185,0.000185,0.000185
277,8003.69,1.06454,0.42446,0.7214,0.98309,0.97699,0.99323,0.72552,0.67943,0.41958,0.65686,0.0001784,0.0001784,0.0001784
278,8032.57,1.11212,0.44369,0.72951,0.97484,0.97694,0.99315,0.72561,0.68596,0.4182,0.65784,0.0001718,0.0001718,0.0001718
279,8061.55,1.05215,0.42088,0.70112,0.9831,0.97755,0.99331,0.728,0.68615,0.42871,0.65867,0.0001652,0.0001652,0.0001652
280,8090.85,1.04696,0.42961,0.71362,0.9831,0.97773,0.99331,0.73056,0.68337,0.42041,0.65839,0.0001586,0.0001586,0.0001586
281,8119.94,1.10726,0.45031,0.73359,0.98312,0.97862,0.99283,0.73373,0.67551,0.42248,0.65789,0.000152,0.000152,0.000152
282,8148.87,1.08142,0.43263,0.72047,0.98088,0.97479,0.99188,0.73687,0.67735,0.43762,0.65816,0.0001454,0.0001454,0.0001454
283,8177.6,1.0572,0.43006,0.71747,0.98188,0.97479,0.99179,0.72668,0.69245,0.43744,0.65848,0.0001388,0.0001388,0.0001388
284,8206.44,1.06249,0.41821,0.72497,0.99024,0.97479,0.99204,0.72706,0.6954,0.43201,0.65878,0.0001322,0.0001322,0.0001322
285,8235.88,1.07854,0.42469,0.73307,0.98136,0.97479,0.99181,0.72751,0.68872,0.42377,0.65845,0.0001256,0.0001256,0.0001256
286,8264.51,1.04344,0.43214,0.70095,0.98586,0.97479,0.99323,0.72526,0.68935,0.41803,0.65868,0.000119,0.000119,0.000119
287,8293.71,1.0097,0.4105,0.70864,0.99105,0.98319,0.99348,0.73834,0.68402,0.41829,0.6587,0.0001124,0.0001124,0.0001124
288,8322.79,1.08021,0.44636,0.73236,0.99151,0.98189,0.9934,0.73325,0.68616,0.4201,0.65835,0.0001058,0.0001058,0.0001058
289,8351.84,1.0273,0.43193,0.70352,0.9915,0.98012,0.99324,0.7342,0.68601,0.43031,0.65866,9.92e-05,9.92e-05,9.92e-05
290,8381.01,1.05929,0.42255,0.71661,0.98825,0.97479,0.99238,0.7379,0.69094,0.43662,0.65954,9.26e-05,9.26e-05,9.26e-05
291,8421.2,0.97258,0.40444,0.66301,0.98991,0.97479,0.99212,0.73429,0.68855,0.4237,0.65866,8.6e-05,8.6e-05,8.6e-05
292,8448.75,0.97362,0.40503,0.64384,0.98257,0.97479,0.9919,0.73481,0.69082,0.41772,0.65844,7.94e-05,7.94e-05,7.94e-05
293,8476.35,0.98596,0.41263,0.661,0.98036,0.97479,0.99156,0.7336,0.69667,0.42533,0.65874,7.28e-05,7.28e-05,7.28e-05
294,8503.89,0.99677,0.40026,0.6587,0.98594,0.97479,0.99295,0.73118,0.69745,0.43238,0.65919,6.62e-05,6.62e-05,6.62e-05
295,8531.28,0.95988,0.39992,0.64251,0.97681,0.97479,0.99143,0.72568,0.69907,0.43394,0.65973,5.96e-05,5.96e-05,5.96e-05
296,8558.89,0.98462,0.39202,0.67216,0.98309,0.97479,0.99164,0.72856,0.70138,0.42925,0.65888,5.3e-05,5.3e-05,5.3e-05
297,8586.89,1.00347,0.4074,0.67059,0.99109,0.97479,0.9929,0.72992,0.69744,0.43259,0.65812,4.64e-05,4.64e-05,4.64e-05
298,8614.7,0.99048,0.397,0.66751,0.98249,0.97479,0.99157,0.73516,0.69283,0.4354,0.65867,3.98e-05,3.98e-05,3.98e-05
299,8642.25,0.98316,0.39468,0.67872,0.98359,0.97479,0.99135,0.72952,0.6962,0.44285,0.6585,3.32e-05,3.32e-05,3.32e-05
300,8670.24,0.94912,0.37141,0.64992,0.98293,0.96798,0.99123,0.73122,0.69379,0.45948,0.65884,2.66e-05,2.66e-05,2.66e-05
